Regiomontanus G,3.45,-28.34,-3.45
Regiomontanus H,5.59,-28.63,-4.08
Regiomontanus J,7.87,-29.43,-1.93
Regiomontanus K,5.9,-30.26,-0.05
Regiomontanus L,5.87,-29.69,0.98
Regiomontanus M,4.39,-29.56,-2.14
Regiomontanus N,2.75,-28.91,0.1
Regiomontanus R,3.08,-28.43,-0.03
Regiomontanus S,3.26,-28.59,-2.01
Regiomontanus T,3.79,-28.28,-2.9
Regiomontanus U,11.91,-27.93,-3.53
Regiomontanus W,3.32,-29.47,-1.37
Regiomontanus Y,4.71,-30.14,-1.63
Regiomontanus Z,5.51,-27.47,-2.96
Regnault,51.31,54.04,-87.88
Regnault C,13.94,55.1,-89.16
Regnault W,14.18,53.42,-89.77
Reichenbach,64.85,-30.48,47.95
Reichenbach A,33.5,-28.28,48.87
Reichenbach B,42.57,-28.38,48.08
Reichenbach C,25.37,-29.4,43.91
Reichenbach D,34.42,-28.22,44.74
Reichenbach F,13.47,-31.41,48.27
Reichenbach G,14.55,-31.77,49.35
Reichenbach H,10.72,-28.88,49.61
Reichenbach J,13.04,-30.64,49.25
Reichenbach K,10.72,-28.88,42.39
Reichenbach L,6.84,-30.59,46.67
Reichenbach M,11.98,-33.03,46.54
Reichenbach N,13.33,-30.57,43.91
Reichenbach P,12.71,-32.08,49.9
Reichenbach Q,10.61,-32.4,50.16
Reichenbach R,7.17,-27,42.95
Reichenbach S,9.57,-27.17,43.2
Reichenbach T,61.5,-29.39,45.75
Reichenbach U,13.8,-32.69,49.39
Reichenbach W,19.57,-30.73,43.18
Reichenbach X,11.12,-30.94,43.91
Reichenbach Y,15.8,-31.28,43.66
Reichenbach Z,14.01,-32.07,45.99
Reimarus,47.62,-47.69,60.42
Reimarus A,29.42,-48.85,59.93
Reimarus B,18.85,-49.49,60.49
Reimarus C,12.36,-50.19,59.51
Reimarus F,6.92,-49.49,58.71
Reimarus H,11.17,-49.26,62.23
Reimarus R,33.22,-47.65,64
Reimarus S,9.57,-47.85,62.83
Reimarus T,28.08,-48.33,63.43
Reimarus U,22.05,-48.57,62.3
Reiner,29.85,6.92,-54.98
Reiner A,9.87,5.13,-51.51
Reiner C,7.12,3.5,-51.52
Reiner E,4.46,1.9,-49.64
Reiner G,3.08,3.23,-54.34
Reiner Gamma,73.44,7.39,-58.96
Reiner H,7.68,9.1,-54.76
Reiner K,3.13,8.11,-53.98
Reiner L,5.36,7.97,-54.66
Reiner M,3,8.62,-56.25
Reiner N,3.67,5.37,-57.6
Reiner Q,2.88,1.38,-50.92
Reiner R,46.08,3.68,-55.69
Reiner S,3.39,2.26,-50.84
Reiner T,2.57,3.68,-52.32
Reiner U,3.24,4.1,-52.58
Reinhold,43.28,3.28,-22.86
Reinhold A,3.74,4.16,-21.79
Reinhold B,26.16,4.28,-21.67
Reinhold C,4.08,4.36,-24.57
Reinhold D,2.34,2.59,-24.6
Reinhold F,5.57,3.36,-21.42
Reinhold G,3.16,4.83,-19.83
Reinhold H,3.72,4.27,-20.98
Reinhold N,3.83,1.58,-25.43
Repsold,108.65,51.31,-78.41
Repsold A,8.18,51.84,-76.98
Repsold B,45.67,53.09,-75.92
Repsold C,135.09,48.73,-73.78
Repsold G,43.98,50.55,-80.65
Repsold H,12.62,51.69,-81.48
Repsold N,14.54,49.06,-78.29
Repsold R,12.49,49.86,-72.4
Repsold S,8.65,47.75,-75.33
Repsold T,12.66,47.64,-79.95
Repsold V,7.14,50.77,-75.41
Repsold W,9.64,52.6,-79.88
Resnik,22.16,-34.15,-150.84
Respighi,17.88,2.86,71.9
Rhaeticus,44.43,0.03,4.92
Rhaeticus A,10.5,1.73,5.18
Rhaeticus B,6.29,1.6,6.8
Rhaeticus D,6.07,0.84,6.17
Rhaeticus E,4.96,-0.12,5.93
Rhaeticus F,18.42,-0.06,6.44
Rhaeticus G,5.52,0.97,6.41
Rhaeticus H,5.56,-1.03,5.34
Rhaeticus J,2.77,-0.71,3.18
Rhaeticus L,13.78,0.2,3.48
Rhaeticus M,7.33,1.02,3.81
Rhaeticus N,12.38,1.19,4.21
Rheita,70.81,-37.1,47.17
Rheita A,11.46,-38.05,50.05
Rheita B,19.36,-39.11,52.71
Rheita C,9.69,-35.17,44.21
Rheita D,5.51,-39.05,50.09
Rheita E,67.72,-34.24,48.92
Rheita F,13.49,-35.38,48.41
Rheita G,13.88,-40.61,54.3
Rheita H,6.93,-39.81,51.66
Rheita L,10.74,-37.69,52.99
Rheita M,25.92,-35.35,50.05
Rheita N,7.32,-35.08,49.41
Rheita P,10.32,-37.95,44.44
Rhysling,0.12,26.07,3.62
Riccioli,155.66,-2.9,-74.42
Riccioli C,31.55,0.58,-73.2
Riccioli CA,14.13,0.64,-73.15
Riccioli F,30.27,-8.73,-73.89
Riccioli G,14.97,-1.27,-71.15
Riccioli H,17.46,1.12,-75.04
Riccioli K,40.76,-2.32,-77.63
Riccioli U,8.39,-5.79,-72.95
Riccioli Y,6.73,-3.04,-73.35
Riccius,71.79,-37.02,26.43
Riccius A,23.51,-35.89,27.21
Riccius B,21.32,-37.62,27.7
Riccius C,21.81,-36.24,28.77
Riccius D,15.43,-40.4,28.87
Riccius E,21.41,-39.96,26.38
Riccius G,13.37,-38.56,24.44
Riccius H,17.86,-35.36,26.07
Riccius J,12.61,-40.76,26
Riccius K,5.23,-39.17,25.62
Riccius L,6.55,-41.55,26.83
Riccius M,13.68,-37.9,26.5
Riccius N,12.89,-41.21,27.57
Riccius O,8.74,-36.19,27.68
Riccius P,10.86,-35.73,28.04
Riccius R,5.51,-41.44,30.66
Riccius S,9.49,-37.15,26.47
Riccius T,5.87,-36.34,24.97
Riccius W,19.26,-38.95,25.17
Riccius X,10.2,-38.84,26.59
Riccius Y,8.9,-35.85,29.11
Ricco,65.83,74.92,177.05
Richards,16.8,7.7,140.09
Richardson,162.56,30.93,99.89
Richardson E,24.14,32.01,103.61
Richardson W,23.35,33.59,98.34
Riedel,49.14,-48.89,-140.05
Riedel G,25.01,-49.02,-133.74
Riedel Q,23.36,-49.96,-142.21
Riedel Z,29.79,-47.47,-140.16
Riemann,117.85,39.38,87.18
[Riemann A],52.56,37.07,86.5
Riemann B,26.26,41.41,85.56
Riemann J,48.54,37.42,89.79
Rima Agatharchides,54.25,-20.38,-28.56
Rima Agricola,125.08,29.25,-53.42
Rima Archytas,90.18,53.63,3
Rima Ariadaeus,247.45,6.48,13.44
Rima Artsimovich,68.06,26.66,-38.65
Rima Billy,69.82,-14.74,-48.04
Rima Birt,54.18,-21.4,-9.28
Rima Bradley,133.76,24.17,-0.6
Rima Brayley,327.26,22.3,-36.35
Rima Calippus,40,37.03,12.66
Rima Cardanus,221.93,11.32,-71.14
Rima Carmen,15.02,19.95,29.3
Rima Cauchy,167,10.42,38.07
Rima Cleomedes,45.54,27.98,56.51
Rima Cleopatra,14.66,30.03,-53.8
Rima Conon,37.32,18.69,1.85
Rima Dawes,15,17.58,26.63
Rima Delisle,57.6,30.87,-32.35
Rima Diophantus,201.5,28.7,-33.67
Rima Draper,244.16,17.37,-25.37
Rimae Alphonsus,87,-13.4,-1.94
Rimae Apollonius,89.64,4.39,54.33
Rimae Archimedes,215,26.34,-4.53
Rimae Aristarchus,175,27.52,-47.25
Rimae Arzachel,57,-18.31,-1.38
Rimae Atlas,46.8,46.82,44.42
Rimae Bode,233,9.54,-3.22
Rimae Boscovich,32,9.87,11.27
Rimae Bürg,98,44.7,25.27
Rimae Chacornac,100,29.01,31.24
Rimae Daniell,140.25,37.53,24.33
Rimae Darwin,170,-19.84,-66.66
Rimae de Gasparis,46.65,-24.99,-50.3
Rimae Doppelmayer,7.8,-26.23,-44.53
Rimae Focas,61,-27.68,-97.54
Rimae Fresnel,75,28.11,3.73
Rimae Gassendi,70,-17.47,-39.87
Rimae Gerard,110,45.54,-84.36
Rimae Goclenius,190,-7.84,42.88
[Rimae Golitsyn],0,-25.1,-105
Rimae Grimaldi,162,-6.18,-63.9
Rimae Gutenberg,223,-4.42,36.42
Rimae Hase,257.24,-34.71,67.78
Rimae Herigonius,180,-13.92,-36.75
Rimae Hevelius,180,0.81,-66.38
Rimae Hippalus,266,-25.6,-29.36
Rimae Hypatia,200,-0.34,22.78
Rimae Janssen,120,-45.8,39.26
Rimae Kopff,250,-14.68,-88.1
[Rimae Liebig],0,-20,-45
Rimae Littrow,165,22.47,30.47
Rimae Maclear,94,12.23,19.9
Rimae Maestlin,71,2.88,-40.48
Rimae Maupertuis,50,51.24,-22.82
Rimae Menelaus,87,17.1,17.77
Rimae Mersenius,240,-20.69,-46.53
Rimae Opelt,55,-13.64,-18.14
Rimae Palmieri,27.13,-27.83,-47.17
Rimae Parry,210,-8.07,-16.52
Rimae Petavius,110,-25.23,60.48
Rimae Pettit,320,-25.22,-93.63
Rimae Pitatus,90,-29.84,-13.62
Rimae Plato,180,50.88,-3.02
Rimae Plinius,100,17.05,23.14
Rimae Posidonius,78,32.03,29.61
Rimae Prinz,10.95,27.05,-43.51
Rimae Ramsden,100,-32.93,-31.32
Rimae Repsold,152.05,50.74,-80.46
Rimae Riccioli,250,-1.52,-73.07
Rimae Ritter,75,3.5,17.97
Rimae Römer,112,26.98,34.86
Rimae Secchi,35,0.99,44.08
Rimae Sirsalis,405,-15.01,-61.36
Rimae Sosigenes,130,8.08,18.72
[Rimae Stadius],0,10.5,-13.7
Rimae Sulpicius Gallus,80,20.65,9.99
Rimae Taruntius,35,5.83,46.83
Rimae Theaetetus,53,33.04,5.87
Rimae Triesnecker,200,5.1,4.83
Rima Euler,104.97,21.08,-30.31
Rimae Vasco da Gama,10.39,11.55,-84.03
Rimae Zupus,130,-15.46,-53.76
Rima Flammarion,49.75,-2.38,-4.67
Rima Furnerius,65.85,-35.3,61.17
Rima Galilaei,185.88,12.91,-59.2
Rima Gärtner,42.73,58.84,35.77
Rima Gay-Lussac,40.04,13.18,-22.33
Rima G. Bond,166.85,32.86,35.25
Rima Hadley,116.09,25.72,3.15
Rima Hansteen,30.89,-12.09,-52.99
[Rima Hase],0,-29.4,62.5
Rima Hesiodus,251.46,-30.54,-21.85
Rima Hyginus,203.96,7.62,6.77
Rima Jansen,45.12,14.5,29.51
Rima Krieger,22.62,29.29,-46.26
[Rima Laplace],0,48,-26
Rima Mairan,120.51,38.28,-46.83
Rima Marcello,3.95,18.59,27.74
[Rima Marco Polo],0,15.4,-2
Rima Marius,283.54,16.37,-49.54
Rima Messier,74.22,-0.76,44.55
Rima Milichius,140.72,8.03,-32.87
[Rima Newcomb],0,29.9,43.8
Rima Oppolzer,94.2,-1.53,1.28
[Rima Ptolemaeus],0,-9.2,-1.8
Rima Réaumur,30.66,-2.84,2.47
Rima Reiko,4.29,18.55,27.71
Rima Rudolf,8.29,19.71,29.62
Rima Schröter,27.25,1.28,-6.25
[Rima Schröter],150,26,-51
Rima Sharp,276.67,46.02,-50.36
Rima Sheepshanks,157.49,58.28,23.69
Rima Siegfried,13.96,-25.82,103.01
Rima Suess,156.39,6.62,-47.14
Rima Sung-Mei,3.88,24.59,11.28
Rima T. Mayer,67.81,13.26,-31.37
Rima Vladimir,10.5,25.2,-0.75
Rima Wan-Yu,13.72,19.98,-31.43
[Rima Widmannstätten],0,-6.1,85.5
Rima Yangel',30.39,16.62,4.79
Rima Zahia,15.24,25.02,-30.46
Ritchey,24.07,-11.13,8.48
Ritchey A,4.68,-11.34,7.74
Ritchey B,6.03,-11.98,8.93
Ritchey C,5.18,-10.95,9.18
Ritchey D,5.84,-10.26,9.21
Ritchey E,12.37,-10.72,8.31
Ritchey F,3.68,-10.52,7.65
Ritchey J,15.65,-12.41,9.88
Ritchey M,8.2,-12.39,9.47
Ritchey N,16.86,-11.16,10
Rittenhouse,27.5,-74.25,107.07
Ritter,29.52,1.96,19.17
Ritter B,14.2,3.25,18.93
Ritter C,12.68,2.75,18.86
Ritter D,6.58,3.65,18.74
Ritz,53.77,-15.37,92.38
Ritz B,26.82,-13.83,93.04
Ritz J,8.47,-16.25,93.01
Robert,0.56,19.03,27.45
Roberts,89.37,70.66,-174.25
Roberts M,45.01,67.69,-174
Roberts N,49.15,68.39,-175.91
Robertson,89.85,21.84,-105.37
Roberts P,31.92,66.69,178.8
Roberts Q,18.82,68.38,177.66
Roberts R,55.57,69.05,178.81
Robinson,24.09,59.06,-46.03
Rocca,84.06,-12.89,-72.89
Rocca A,64.25,-13.76,-70.32
Rocca B,23.43,-12.58,-67.46
Rocca C,17.47,-10.7,-70.33
Rocca D,23.35,-11.02,-68.09
Rocca E,43.2,-11.75,-69.59
Rocca F,26.56,-13.63,-66.72
Rocca G,22.7,-13.32,-65.02
Rocca H,24.52,-12.92,-65.53
Rocca J,12.76,-14.97,-74.03
Rocca L,17.1,-14.05,-72.74
Rocca M,44.13,-14.57,-70.89
Rocca N,24.2,-11.66,-70.33
Rocca P,31.82,-11.12,-71.89
Rocca Q,58.51,-15.29,-69.14
Rocca R,34.82,-11.17,-73.13
Rocca S,10.37,-10.25,-71.64
Rocca T,15.94,-9.76,-71.14
Rocca W,104.65,-10.26,-66.52
Rocca Z,54.36,-16.23,-75.54
Rocco,4.35,28.91,-45
Roche,152.67,-42.37,136.54
Roche B,21.9,-40.58,137.79
Roche C,16.98,-39.13,139.89
[Roche U],0,-40.3,130
Roche V,27.81,-38.98,129.99
Roche W,20.8,-39.26,131.26
Romeo,7.15,7.53,122.68
Römer,43.7,25.43,36.41
Römer A,34.82,28.1,37.13
Römer B,22.51,28.5,38.11
Römer C,7.24,27.66,37.06
Römer D,12.08,24.51,35.81
Römer E,30.76,28.48,39.18
Römer F,23.16,27.19,37.25
Römer G,14.67,26.82,36.24
Römer H,6.49,25.95,35.72
Römer J,8.54,22.38,37.95
Römer M,9.14,25.29,34.61
Römer N,25.54,25.31,37.97
Römer P,59.37,26.54,39.81
Römer R,52.57,24.15,34.45
Römer S,43.03,24.91,36.79
Römer T,44.65,23.82,36.17
Römer U,27.23,24.28,39.15
Römer V,26.71,24.43,38.64
Römer W,6.07,26.44,40.41
Römer X,23.92,24.29,40.12
Römer Y,6.17,25.76,36.31
Römer Z,11.6,24.13,37.05
Röntgen,128.42,32.88,-91.42
Röntgen A,18.82,36.91,-88.18
Röntgen B,17.56,35.72,-88.21
Rosa,0.82,20.31,-32.3
Rosenberger,91.65,-55.49,43.15
Rosenberger A,48.27,-53.65,47.17
Rosenberger B,33.76,-52.06,46.21
Rosenberger C,46.67,-52.28,42.2
Rosenberger D,46.58,-57.6,43.04
Rosenberger E,11.14,-59.43,43.15
Rosenberger F,5.84,-56.09,40.6
Rosenberger G,9.81,-53.99,41.45
Rosenberger H,11.89,-54.98,46.47
Rosenberger J,20.54,-53.04,43.26
Rosenberger K,18.03,-54.53,47.58
Rosenberger L,7.91,-52.69,44.67
Rosenberger N,8.25,-54.48,44.13
Rosenberger S,14.04,-56.04,42.69
Rosenberger T,7.92,-56.71,43.22
Rosenberger W,30.82,-58.86,42.65
Ross,24.49,11.67,21.74
Ross B,5.62,11.38,20.17
Ross C,4.75,11.62,18.93
Ross D,8.41,12.57,23.32
Rosse,11.43,-17.95,34.98
Ross E,4.2,11.04,23.41
Rosse C,3.92,-18.55,34.43
Rosseland,67.66,-40.82,130.68
Ross F,4.56,10.91,24.23
Ross G,4.55,10.68,24.86
Ross H,4.17,10.24,21.81
Rost,46.85,-56.42,-33.84
Rost A,44.65,-56.62,-36.84
Rost B,20.25,-54.68,-36.3
Rost D,30.55,-56.63,-31
Rost M,26.77,-55.5,-31.52
Rost N,5.98,-57.29,-33.22
Rothmann,41.67,-30.81,27.7
Rothmann A,7.35,-29.46,27.59
Rothmann B,21.28,-31.82,28.42
Rothmann C,17.87,-28.64,25.01
Rothmann D,12.87,-28.97,22.78
Rothmann E,9.64,-32.94,29.19
Rothmann F,6.47,-29.19,28.01
Rothmann G,92.01,-28.39,24.39
Rothmann H,11.15,-29.16,25.4
Rothmann J,6.85,-29.39,25.73
Rothmann K,5.2,-28.86,24.36
Rothmann L,13.19,-29.22,28.67
Rothmann M,16.42,-31.24,29.84
Rothmann W,10.36,-30.87,26.57
Rowland,166.12,56.98,-162.48
Rowland G,17.77,56.59,-160.07
Rowland J,49.85,52.72,-155.84
Rowland K,25.3,51.02,-157.23
Rowland M,57.97,51.48,-162.7
Rowland N,31.58,55.04,-164.12
Rowland R,22.76,53.48,-169.45
Rowland Y,54.93,58.64,-163.21
Rozhdestvenskiy,181.15,84.99,-157.89
Rozhdestvenskiy H,20.78,83.28,-133.1
Rozhdestvenskiy K,42.87,82.19,-147.01
Rozhdestvenskiy U,44.11,84.89,152.05
Rozhdestvenskiy W,74.96,85.89,114.64
Rumford,60.83,-28.81,-169.8
Rumford A,30.15,-25.16,-169.09
Rumford B,22.07,-25.11,-167.86
Rumford C,26.09,-27.47,-167.92
Rumford F,14.47,-28.75,-165.03
Rumford Q,29.06,-30.86,-171.76
Rumford T,111.67,-28.54,-172.15
Rümker C,4.29,41.58,-58.09
Rümker E,6.79,38.64,-57.14
Rümker F,5.05,37.26,-57.28
Rümker H,4,40.33,-52.76
Rümker K,3.01,42.25,-56.04
Rümker L,3.37,43.57,-57.33
Rümker S,3.02,42.58,-63.08
Rümker T,3.23,42.51,-64.75
Runge,38.98,-2.43,86.81
Rupes Altai,545.19,-24.32,23.12
Rupes Boris,8.58,30.67,-33.6
Rupes Cauchy,169.85,9.31,37.08
Rupes Kelvin,85.92,-28.03,-33.17
Rupes Liebig,144.78,-25.14,-45.92
Rupes Mercator,132.4,-30.21,-22.84
Rupes Recta,115.95,-21.67,-7.7
Rupes Toscanelli,50.14,26.97,-47.53
Russell,103.37,26.51,-75.55
Russell B,20.49,26.39,-78.3
Russell E,10.03,28.6,-74.58
Russell F,9.4,28.09,-76.57
Russell R,40.38,28.92,-75.43
Russell S,24.76,29.34,-77.1
Ruth,3.08,28.71,-45.06
Rutherford,15.98,10.56,137.09
Rutherfurd,49.98,-61.15,-12.25
Rutherfurd A,10.45,-62.31,-11.99
Rutherfurd B,6.27,-62.57,-11.58
Rutherfurd C,13.34,-62.54,-10.9
Rutherfurd D,9.02,-63.32,-8.96
Rutherfurd E,8.78,-62.83,-8.38
Rydberg,48.03,-46.43,-96.43
Ryder,15.55,-43.87,143.3
Rynin,77.88,46.78,-103.73
Sabatier,9.6,13.19,79.01
Sabine,29.75,1.38,20.07
Sabine A,3.65,1.24,19.46
Sabine C,2.84,1.02,22.92
Sacrobosco,97.67,-23.75,16.64
Sacrobosco A,16.49,-24.1,16.12
Sacrobosco B,13.22,-24.04,16.89
Sacrobosco C,12.55,-23,15.82
Sacrobosco D,26.52,-21.67,17.8
Sacrobosco E,12.18,-26.11,17.69
Sacrobosco F,17.56,-21.16,16.73
Sacrobosco G,18.11,-20.7,16.15
Sacrobosco H,12.08,-23.72,18.68
Sacrobosco J,4.8,-23.61,14.53
Sacrobosco K,5.54,-22.9,14.69
Sacrobosco L,8.42,-25.61,15.12
Sacrobosco M,6.93,-25.3,16.27
Sacrobosco N,5.73,-27.09,16.56
Sacrobosco O,4.84,-21.19,16.05
Sacrobosco P,4.57,-20.7,17.32
Sacrobosco Q,36.37,-21.66,17.39
Sacrobosco R,20.55,-22.32,15.78
Sacrobosco S,19.6,-26.6,17.98
Sacrobosco T,11.54,-24.94,16.83
Sacrobosco U,3.69,-23.99,14.3
Sacrobosco V,3.61,-24.56,16.13
Sacrobosco W,2.27,-24.38,17.28
Sacrobosco X,23.27,-26.63,16.27
Saenger,74.57,4.49,102.8
Saenger B,62.42,5.64,103.32
Saenger C,17.85,6.25,104.36
Saenger D,23.68,5.02,103.43
Saenger P,42.79,2.75,102.09
Saenger Q,14.68,3.43,101.97
Saenger R,11.04,3.4,100.64
Saenger V,20.47,5.25,101.92
Saenger X,19.66,6.39,102.18
Šafařík,31.42,10.44,176.7
Šafařík A,21.24,12.5,176.98
Šafařík H,15.8,9.53,178.55
Šafařík S,13.27,9.89,174.23
Saha,103.34,-1.69,103.04
Saha B,32.5,1.47,104.89
Saha C,59.9,1.45,108.22
Saha D,38.24,0.19,107.94
Saha E,28.76,-0.29,108.04
Saha J,49.93,-4.02,105.62
Saha M,15.52,-2.2,102.92
Saha N,50.65,-4.23,101.89
Saha W,34.47,-0.61,101.71
Samir,1.86,28.5,-34.29
Sampson,1.83,29.58,-16.53
Sanford,55.09,32.38,-139.21
Sanford C,18.46,33.87,-137.38
Sanford T,42.52,32.43,-143.7
Sanford W,38.21,33.43,-140.6
Sanford Y,21.21,33.52,-139.64
Santbech,62.24,-20.99,44.06
Santbech A,24.69,-24.27,42.29
Santbech B,14.89,-24.74,41.57
Santbech C,17.34,-22.29,39.51
Santbech D,7.44,-21.14,45.14
Santbech E,12.94,-22.42,44.84
Santbech F,12.56,-25.61,41.94
Santbech G,4.72,-22.96,44.39
Santbech H,8.96,-20.47,42.88
Santbech J,14.06,-19.74,43.39
Santbech K,9.29,-19.23,43.12
Santbech L,7.16,-21.37,39.46
Santbech M,13.06,-20.47,39.36
Santbech N,10.72,-20.83,39.66
Santbech P,9.24,-21.42,40
Santbech Q,12.71,-23.22,38.96
Santbech R,5.5,-23.41,38.75
Santbech S,10.02,-23.53,39.08
Santbech T,4.68,-24.13,38.04
Santbech U,8.79,-24.03,38.83
Santbech V,6.81,-24.68,39.33
Santbech W,14.28,-24.38,40.69
Santbech X,7.77,-25.18,42.46
Santbech Y,7.8,-25.32,42.94
Santbech Z,5.37,-25.88,42.98
Santos-Dumont,8.8,27.79,4.75
[Sappho],0,-25,133.2
Sarabhai,7.38,24.75,21
Sarton,71.33,49.12,-121.14
Sarton L,43.68,46.83,-120.34
Sarton Y,25.34,51.26,-121.75
Sarton Z,28.16,51.35,-121.02
Sasserides,81.74,-39.28,-9.44
Sasserides A,45.48,-39.98,-7.11
Sasserides B,8.17,-39.52,-11.23
Sasserides D,10.28,-36.78,-6.46
Sasserides E,8.14,-38.96,-7.72
Sasserides F,15.07,-40.52,-9.96
Sasserides H,10.92,-39.27,-10.94
Sasserides K,7.99,-38.97,-7.39
Sasserides L,4.97,-40.09,-6.63
Sasserides M,11.34,-37.98,-7.06
Sasserides N,6.03,-38.72,-7.06
Sasserides P,21.57,-38.04,-10.81
Sasserides S,14.14,-38.75,-8.08
Saunder,44.38,-4.26,8.72
Saunder A,7.42,-4.01,12.26
Saunder B,5.55,-3.93,9.81
Saunder C,3.3,-2.77,10.52
Saunder S,3.17,-2.38,9.74
Saunder T,4.91,-4.07,10.39
Saussure,54.56,-43.38,-3.88
Saussure A,18.4,-43.82,-0.54
Saussure B,3.95,-42.27,-4.02
Saussure C,15.6,-44.86,-0.68
Saussure CA,18.59,-45.3,-0.59
Saussure D,18.18,-47.01,0.15
Saussure E,10.72,-44.67,-2.16
Saussure F,4.37,-44.34,-4.64
Scaliger,86.4,-27.26,109.14
Scaliger U,10.47,-26.76,106.7
Scarp,14.76,20.29,30.59
Schaeberle,56.74,-26.33,117.71
Schaeberle S,12.98,-26.59,114.75
Schaeberle U,24.21,-25.86,114.11
Scheele,4.69,-9.45,-37.85
Scheiner,110.07,-60.35,-27.81
Scheiner A,12.05,-60.49,-28.28
Scheiner B,29.1,-59.7,-33.57
Scheiner C,12.14,-60.13,-30.93
Scheiner D,16.73,-60.72,-32.3
Scheiner E,24.4,-63.22,-29.33
Scheiner F,6.11,-56.89,-25.26
Scheiner G,13.47,-62.59,-28.39
Scheiner H,8.16,-56.35,-27.46
Scheiner J,11.39,-59.76,-28.83
Scheiner K,7.36,-58.05,-26.08
Scheiner L,9.09,-65.87,-35.22
Scheiner M,10.39,-65.77,-33.45
Scheiner P,12.37,-62.56,-31.16
Scheiner Q,8.14,-58.79,-28.9
Scheiner R,7.88,-57.99,-24.27
Scheiner S,6.77,-58.39,-25.33
Scheiner T,12.19,-60.96,-34.95
Scheiner U,6.68,-60.96,-36.31
Scheiner V,6.68,-60.61,-37.02
Scheiner W,6.82,-60.37,-37.66
Scheiner X,7.35,-59.58,-24.86
Scheiner Y,8.19,-59.13,-25.39
Schiaparelli,24.2,23.38,-58.82
Schiaparelli A,7.58,22.97,-62.1
Schiaparelli C,5.66,25.83,-62.22
Schiaparelli E,4.88,27.12,-62.07
Schickard,212.18,-44.38,-55.11
Schickard A,14.45,-46.87,-53.71
Schickard B,13.89,-43.74,-52.25
Schickard C,13.34,-45.86,-56
Schickard D,9.33,-45.77,-57.72
Schickard E,32.95,-47.28,-51.67
Schickard F,14.32,-48,-53.86
Schickard G,12.19,-43.04,-58.98
Schickard H,16.1,-43.52,-62.34
Schickard J,12.54,-45.01,-62.44
Schickard K,13.67,-43.86,-63.9
Schickard L,8.59,-44.12,-59.8
Schickard M,8.74,-44.19,-58.98
Schickard N,6.51,-41.3,-54.69
Schickard P,94.39,-42.91,-48.5
Schickard Q,5.53,-42.74,-53.05
Schickard R,5.23,-44.13,-53.82
Schickard S,16.01,-46.66,-56.8
Schickard T,4.86,-44.81,-50.37
Schickard W,8.12,-45.12,-58.19
Schickard X,7.78,-43.55,-51.26
Schickard Y,4.87,-47.44,-57.6
Schiller,179.36,-51.72,-39.78
Schiller A,10.9,-47.18,-37.65
Schiller B,17.2,-48.87,-39.15
Schiller C,45.04,-55.37,-49.31
Schiller D,9.4,-55.08,-49.36
Schiller E,7.93,-54.59,-48.8
Schiller F,12.74,-50.66,-42.99
Schiller G,8.72,-51.24,-38.3
Schiller H,72.44,-50.6,-37.74
Schiller J,9.16,-49.64,-36.69
Schiller K,10.25,-46.7,-38.77
Schiller L,10.25,-47.12,-40.23
Schiller M,8.76,-48.22,-41.26
Schiller N,6.24,-53.63,-41.98
Schiller P,6.03,-53.58,-43.66
Schiller R,7.87,-52.25,-45.87
Schiller S,21.22,-54.95,-40.42
Schiller T,6.1,-50.77,-41.29
Schiller W,15.57,-54.47,-40.97
Schjellerup,62.82,69.04,158.24
Schjellerup H,22.72,67.96,168.22
Schjellerup J,43.53,67.52,163.19
Schjellerup N,31.1,66.14,156.65
Schjellerup R,49.75,68.61,151.5
Schlesinger,97.28,47.12,-138.98
Schlesinger A,28.94,49.74,-137.41
Schlesinger B,64.45,51.02,-135.17
Schlesinger M,44.15,45,-138.71
Schliemann,77.4,-1.99,155.12
Schliemann A,56.97,1.22,155.19
Schliemann B,35.35,2.18,156
Schliemann G,17.52,-2.23,156.7
Schliemann T,19.18,-1.91,152.69
Schliemann W,17.85,0.26,152.35
Schlüter,87.55,-5.93,-83.39
Schlüter A,36.75,-9.22,-82.57
Schlüter P,20.78,0.05,-85.21
Schlüter S,13.13,-7.9,-90.04
Schlüter U,9.83,-5.06,-90.01
Schlüter V,12.1,-4.41,-86.97
Schlüter X,12.95,1.17,-88.3
Schlüter Z,10.35,-2.87,-83.85
Schmidt,11.13,0.96,18.78
Schneller,56.87,41.34,-163.73
Schneller G,19.13,40.51,-159.91
Schneller H,39.03,39.5,-160.47
Schneller L,25.76,39.16,-162.72
Schneller S,35.26,40.68,-166.21
Schomberger,85.8,-76.64,24.69
Schomberger A,29.44,-78.61,23.52
Schomberger C,40.73,-77.17,15.45
Schomberger D,23.68,-73.38,24.22
Schomberger F,10.65,-80.18,20.17
Schomberger G,17.15,-77.01,7.43
Schomberger H,15.75,-77.26,3.6
Schomberger J,7.4,-78.98,19.31
Schomberger K,8.79,-79.28,13.56
Schomberger L,15.98,-80.69,17.27
Schomberger X,8.53,-75.13,34.41
Schomberger Y,18.9,-74.44,28.54
Schomberger Z,6.17,-73.58,27.29
Schönfeld,24.57,44.76,-98
Schorr,52.09,-19.45,89.8
Schorr A,58.06,-20.38,88.16
Schorr B,26.75,-16.61,88.42
Schorr C,12.87,-13.43,88.2
Schorr D,21.17,-18.67,91.26
Schrödinger,316.39,-74.73,132.93
Schrödinger B,24.69,-68.06,141.41
